"","STATE.ABBREVIATION","candidate.last","year","X","X1","STATE","DISTRICT","FEC.ID.","incumbent","candidate.first","candidate.name","TOTAL.VOTES","PARTY","PRIMARY","primary.perc","RUNOFF","runoff.perc","GENERAL","GE.perc","woman"
"7532","OK","Houchen",2010,3950,3951,"Oklahoma","02","H0OK02152","","Howard","Houchen, Howard",NA,"R","2,785","11.45%","","","","",0
"7533","OK","Hubbard",2014,25761,2577,"Oklahoma","03","H4OK03046","","Robert","Hubbard, Robert",NA,"R","7,925","11.97%","","","","",0
"7534","OK","Inhofe",2008,2800,2801,"Oklahoma","S","S4OK00083","(I)","Jim","Inhofe, Jim",NA,"R","116,371","84.18%","","","763,375","56.68%",0
"7535","OK","Inhofe",2014,44502,331,"Oklahoma","S","S4OK00083","(I)","Jim","Inhofe, Jim",NA,"R","231,291","87.68%","","","558,166","68.01%",0
"7536","OK","Jett",2010,3968,3969,"Oklahoma","05","H0OK05130","","Shane","Jett, Shane",NA,"R","5,956","10.66%","","","","",0
"7537","OK","Jett",2014,25952,2596,"Oklahoma","05","H0OK05130","","Shane David","Jett, Shane David",NA,"R","7,022","12.78%","","","","",0
"7538","OK","Johnson",2010,3971,3972,"Oklahoma","05","H0OK05171","","Harry","Johnson, Harry",NA,"R","686","1.23%","","","","",0
"7539","OK","Johnson",2014,25883,2589,"Oklahoma","04","H4OK04150","","Dennis B.","Johnson, Dennis B.",NA,"IND","","","","","7,549","4.54%",1
"7540","OK","Johnson",2014,44701,351,"Oklahoma","S","S4OK00307","","Connie","Johnson, Connie",NA,"D","71,462","","54,762","57.99%","237,923","28.98%",1
"7541","OK","Jolley",2014,25931,2594,"Oklahoma","05","H4OK05116","","Clark","Jolley, Clark",NA,"R","9,232","16.80%","","","","",0
"7542","OK","Joyce",2008,2792,2793,"Oklahoma","04","H8OK04052","","David E.","Joyce, David E.",NA,"I","n/a","","","","13,027","4.78%",0
"7543","OK","Lankford",2010,3965,3966,"Oklahoma","05","H0OK05114","","James","Lankford, James",NA,"R","18,760","33.58%","29,817","65.22%","123,236","62.52%",0
"7544","OK","Lankford",2012,35232,3524,"Oklahoma","05","H0OK05114","(I)","James","Lankford, James",NA,"R","Unopposed","","","","153,603","58.70%",0
"7545","OK","Lankford",2014,44622,343,"Oklahoma","S","S4OK00232","","James","Lankford, James",NA,"R","152,749","57.24%","","","557,002","67.85%",0
"7546","OK","Leonard",2014,2600,2601,"Oklahoma","05","H4OK05165","","Leona","Leonard, Leona",NA,"D","7,431","26.98%","","","","",1
"7547","OK","Lopez",2008,2803,2804,"Oklahoma","S","S8OK00258","","Dennis","Lopez, Dennis",NA,"R","3,800","2.75%","","","","",0
"7548","OK","Lucas",2008,2786,2787,"Oklahoma","03","H4OK06056","(I)","Frank D.","Lucas, Frank D.",NA,"R","Unopposed","","","","184,306","69.72%",0
"7549","OK","Lucas",2010,3956,3957,"Oklahoma","03","H4OK06056","(I)","Frank D.","Lucas, Frank D.",NA,"R","Unopposed","","","","161,927","77.99%",0
"7550","OK","Lucas",2012,35051,3506,"Oklahoma","03","H4OK06056","(I)","Frank D.","Lucas, Frank D.",NA,"R","33,454","88.16%","","","201,744","75.28%",0
"7551","OK","Lucas",2014,2575,2576,"Oklahoma","03","H4OK06056","(I)","Frank D.","Lucas, Frank D.",NA,"R","54,847","82.82%","","","133,335","78.62%",0
"7552","OK","Manley",2008,2778,2779,"Oklahoma","01","H8OK01116","","Mark","Manley, Mark",NA,"D","8,842","44.30%","","","","",0
"7553","OK","Martin",2012,35252,3526,"Oklahoma","05","H2OK05144","","Pat","Martin, Pat",NA,"IND","","","","","5,394","2.06%",0
"7554","OK","McAffrey",2014,25981,2599,"Oklahoma","05","H4OK05124","","Al","McAffrey, Al",NA,"D","8,507","30.89%","10,417","54.23%","57,790","36.32%",0
"7555","OK","McBride-Samuels",2014,44542,335,"Oklahoma","S","S4OK00315","","D. Jean","McBride-Samuels, D. Jean",NA,"R","3,965","1.50%","","","","",1
"7556","OK","McCray",2014,44672,348,"Oklahoma","S","S4OK00265","","Eric C.","McCray, Eric C.",NA,"R","2,272","0.85%","","","","",0
"7557","OK","Michael",2008,2788,2789,"Oklahoma","03","H8OK03054","","Forrest","Michael, Forrest",NA,"I","n/a","","","","17,756","6.72%",0
"7558","OK","Mo-Ghaddam",2008,2775,2776,"Oklahoma","01","H6OK01169","","Fran","Mo-Ghaddam, Fran",NA,"R","3,025","8.27%","","","","",0
"7559","OK","Moghaddam",2010,3939,3940,"Oklahoma","01","H0OK01097","","Fran","Moghaddam, Fran",NA,"R","1,213","1.95%","","","","",1
"7560","OK","Moye",2014,44532,334,"Oklahoma","S","S4OK00323","","Rob","Moye, Rob",NA,"R","4,846","1.84%","","","","",0
"7561","OK","Mullin",2012,3489,3490,"Oklahoma","02","H2OK02083","","Markwayne","Mullin, Markwayne",NA,"R","12,008","42.40%","12,059","56.81%","143,701","57.34%",0
"7562","OK","Mullin",2014,25662,2567,"Oklahoma","02","H2OK02083","(I)","Markwayne","Mullin, Markwayne",NA,"R","26,245","79.73%","","","110,925","70.03%",0
"7563","OK","Murphy",2012,35261,3527,"Oklahoma","05","H6OK04098","","Robert T.","Murphy, Robert T.",NA,"IND","","","","","5,176","1.98%",0
"7564","OK","Murphy",2014,2602,2603,"Oklahoma","05","H6OK04098","","Robert T.","Murphy, Robert T.",NA,"IND","","","","","2,176","1.37%",0
"7565","OK","Murray",2012,35081,3509,"Oklahoma","03","H2OK03081","","Timothy Ray","Murray, Timothy Ray",NA,"D","9,252","52.33%","","","53,472","19.95%",0
"7566","OK","Murray",2014,25773,2578,"Oklahoma","03","H2OK03081","","Timothy Ray","Murray, Timothy Ray",NA,"R","3,449","5.21%","","","","",0
"7567","OK","Myles",2010,3987,3988,"Oklahoma","S","S0OK00305","","Mark","Myles, Mark",NA,"D","83,715","34.64%","","","","",0
"7568","OK","O'Dell",2010,3941,3942,"Oklahoma","01","H0OK01139","","Angelia","O'Dell, Angelia",NA,"IND","","","","","45,656","23.20%",0
"7569","OK","Oliver",2008,2777,2778,"Oklahoma","01","H8OK01108","","Georgianna W.","Oliver, Georgianna W.",NA,"D","11,116","55.70%","","","98,890","33.83%",1
"7570","OK","Olson",2012,34851,3486,"Oklahoma","01","H2OK01150","","John","Olson, John",NA,"D","Unopposed","","","","91,421","32.04%",0
"7571","OK","Perry",2008,2795,2796,"Oklahoma","05","H8OK05083","","Steven L.","Perry, Steven L.",NA,"D","12,902","58.90%","","","88,996","34.11%",0
"7572","OK","Pettigrew",2012,34932,3494,"Oklahoma","02","H2OK02141","","Wayne","Pettigrew, Wayne",NA,"R","2,479","8.75%","","","","",0
"7573","OK","Ray",2014,26041,2605,"Oklahoma","05","H4OK05181","","Buddy","Ray, Buddy",NA,"IND","","","","","1,470","0.92%",0
"7574","OK","Rice",2008,2805,2806,"Oklahoma","S","S8OK00233","","Andrew","Rice, Andrew",NA,"D","113,795","59.65%","","","527,736","39.18%",0
"7575","OK","Rice",2010,3935,3936,"Oklahoma","01","H0OK01105","","Kenneth","Rice, Kenneth",NA,"R","10,394","16.68%","","","","",0
"7576","OK","Robbins",2008,2787,2788,"Oklahoma","03","H8OK03047","","Frankie","Robbins, Frankie",NA,"D","Unopposed","","","","62,297","23.57%",0
"7577","OK","Robbins",2010,3957,3958,"Oklahoma","03","H8OK03047","","Frankie","Robbins, Frankie",NA,"D","Unopposed","","","","45,689","22.01%",0
"7578","OK","Robbins",2012,35091,3510,"Oklahoma","03","H8OK03047","","Frankie","Robbins, Frankie",NA,"D","8,429","47.67%","","","","",0
"7579","OK","Robbins",2014,25792,2580,"Oklahoma","03","H8OK03047","","Frankie","Robbins, Frankie",NA,"D","Unopposed","","","","36,270","21.38%",0
"7580","OK","Robertson",2014,2567,2568,"Oklahoma","02","H4OK02147","","Darrel","Robertson, Darrel",NA,"R","6,673","20.27%","","","","",0
"7581","OK","Rogers",2008,2801,2802,"Oklahoma","S","S8OK00241","","Evelyn L.","Rogers, Evelyn L.",NA,"R","10,770","7.79%","","","","",1
"7582","OK","Rogers",2008,2806,2807,"Oklahoma","S","S2OK00095","","Jim","Rogers, Jim",NA,"D","76,981","40.35%","","","","",1
"7583","OK","Rogers",2010,3983,3984,"Oklahoma","S","S8OK00241","","Evelyn L.","Rogers, Evelyn L.",NA,"R","15,093","6.09%","","","","",1
"7584","OK","Rogers",2010,3986,3987,"Oklahoma","S","S2OK00095","","Jim","Rogers, Jim",NA,"D","157,955","65.36%","","","265,814","26.13%",1
"7585","OK","Rogers",2014,44712,352,"Oklahoma","S","S2OK00095","","Jim","Rogers, Jim",NA,"D","57,598","35.34%","39,664","42.01%","","",1
"7586","OK","Rogers",2014,4451,332,"Oklahoma","S","S8OK00241","","Evelyn L.","Rogers, Evelyn L.",NA,"R","11,960","4.53%","","","","",1
"7587","OK","Rowe",2012,3492,3493,"Oklahoma","02","H2OK02109","","Dustin","Rowe, Dustin",NA,"R","2,871","10.14%","","","","",0
"7588","OK","Roy",2010,3969,3970,"Oklahoma","05","H6OK05236","","Johnny B.","Roy, Johnny B.",NA,"R","1,548","2.77%","","","","",0
"7589","OK","Russell",2014,25912,2592,"Oklahoma","05","H4OK05132","","Steve","Russell, Steve",NA,"R","14,604","26.57%","19,374","59.26%","95,632","60.10%",0
"7590","OK","Ryals",2008,2802,2803,"Oklahoma","S","S8OK00266","","Ted","Ryals, Ted",NA,"R","7,306","5.28%","","","","",0
"7591","OK","Sanders",2012,35111,3512,"Oklahoma","03","H2OK03107","","William M.","Sanders, William M.",NA,"IND","","","","","12,787","4.77%",0
"7592","OK","Shannon",2014,44632,344,"Oklahoma","S","S4OK00257","","T. W.","Shannon, T. W.",NA,"R","91,854","34.42%","","","","",0
"7593","OK","Si",2014,25862,2587,"Oklahoma","04","H4OK04135","","Tae","Si, Tae",NA,"D","5,485","18.44%","","","","",0
"7594","OK","Silverstein",2014,44562,337,"Oklahoma","S","S4OK00216","","Matt","Silverstein, Matt",NA,"D","Unopposed","","","","234,307","28.55%",0
"7595","OK","Smith",2008,2796,2797,"Oklahoma","05","H4OK05066","","Bert","Smith, Bert",NA,"D","9,003","41.10%","","","","",0
"7596","OK","Smith",2012,35181,3519,"Oklahoma","04","H4OK05066","","Bert","Smith, Bert",NA,"D","8,532","41.69%","","","","",0
"7597","OK","Smith",2014,25851,2586,"Oklahoma","04","H4OK05066","","Bert","Smith, Bert",NA,"D","24,268","81.56%","","","40,998","24.66%",0
"7598","OK","Sparks",2014,2596,2597,"Oklahoma","05","H4OK05157","","Harvey","Sparks, Harvey",NA,"R","2,898","5.27%","","","","",0
"7599","OK","Spring",2010,3984,3985,"Oklahoma","S","S0OK00297","","Lewis Kelly","Spring, Lewis Kelly",NA,"R","8,812","3.55%","","","","",0
"7600","OK","Stump",2012,35062,3507,"Oklahoma","03","H2OK03099","","William Craig","Stump, William Craig",NA,"R","4,492","11.84%","","","","",0
"7601","OK","Sullivan",2008,2774,2775,"Oklahoma","01","H2OK01093","(I)","John","Sullivan, John",NA,"R","33,563","91.73%","","","193,404","66.17%",0
"7602","OK","Sullivan",2010,3934,3935,"Oklahoma","01","H2OK01093","(I)","John","Sullivan, John",NA,"R","38,673","62.07%","","","151,173","76.80%",0
"7603","OK","Sullivan",2012,34832,3484,"Oklahoma","01","H2OK01093","(I)","John","Sullivan, John",NA,"R","24,058","46.17%","","","","",0
"7604","OK","Thompson",2010,3967,3968,"Oklahoma","05","H0OK05098","","Mike","Thompson, Mike",NA,"R","10,008","17.91%","","","","",0
"7605","OK","Thompson",2010,3947,3948,"Oklahoma","02","H0OK02186","","Charles ","Thompson, Charles ",NA,"R","8,161","33.56%","7,492","67.27%","83,226","43.48%",0
"7606","OK","Thompson",2012,34942,3495,"Oklahoma","02","H2OK02125","","Dwayne","Thompson, Dwayne",NA,"R","901","3.18%","","","","",0
"7607","OK","Turner",2014,25942,2595,"Oklahoma","05","H4OK05140","","Mike","Turner, Mike",NA,"R","7,760","14.12%","","","","",0
"7608","OK","Wallace",2008,2808,2809,"Oklahoma","S","S8OK00225","","Stephen P.","Wallace, Stephen P.",NA,"I","n/a","","","","55,708","4.14%",0
"7609","OK","Wallace",2010,3989,3990,"Oklahoma","S","S8OK00225","","Stephen P.","Wallace, Stephen P.",NA,"IND","","","","","25,048","2.46%",0
"7610","OK","Wallace",2012,34972,3498,"Oklahoma","02","H2OK02158","","Rob","Wallace, Rob",NA,"D","31,793","46.14%","25,105","57.02%","96,081","38.34%",0
"7611","OK","Weger",2014,44681,349,"Oklahoma","S","S4OK00273","","Jason","Weger, Jason",NA,"R","1,794","0.67%","","","","",0
"7612","OK","White",2010,3976,3977,"Oklahoma","05","H0OK05163","","Dave","White, Dave",NA,"IND","","","","","2,728","1.38%",0
"7613","OK","Wickson",2008,2784,2785,"Oklahoma","02","H4OK02139","","Raymond J.","Wickson, Raymond J.",NA,"R","Unopposed","","","","72,815","29.53%",0
"7614","OK","Wickson",2010,3952,3953,"Oklahoma","02","H4OK02139","","Raymond","Wickson, Raymond",NA,"R","1,095","4.50%","","","","",0
"7615","OK","Wilson",2010,3945,3946,"Oklahoma","02","H0OK02194","","Jim","Wilson, Jim",NA,"D","21,496","24.45%","","","","",0
"7616","OK","Wood",2012,3491,3492,"Oklahoma","02","H2OK02117","","Dakota","Wood, Dakota",NA,"R","3,479","12.28%","","","","",0
"7617","OK","Woods",2014,44581,339,"Oklahoma","S","S4OK00349","","Ray","Woods, Ray",NA,"IND","","","","","9,913","1.21%",0
"7618","OK","Wyatt",2014,4452,333,"Oklahoma","S","S4OK00299","","Erick Paul","Wyatt, Erick Paul",NA,"R","11,713","4.44%","","","","",0
"7619","OR","Baldwin",2012,35862,3587,"Oregon","05","H2OR05175","","Raymond","Baldwin, Raymond",NA,"CON","*","","","","3,600","1.10%",0
"7620","OR","Baldwin",2014,26771,2678,"Oregon","05","H2OR05175","","Raymond","Baldwin, Raymond",NA,"CON","*","","","","6,208","2.21%",0
"7621","OR","Bates",2008,2868,2869,"Oregon","05","H8OR05172","","Sean","Bates, Sean",NA,"IP","n/a","","","","6,830","2.04%",0
"7622","OR","Beilstein",2008,2850,2851,"Oregon","04","H8OR04134","","Mike","Beilstein, Mike",NA,"PG","","","","","13,162","3.94%",0
"7623","OR","Beilstein",2010,4043,4044,"Oregon","04","H8OR04134","","Mike ","Beilstein, Mike ",NA,"PG","*","","","","5,215","1.75%",0
"7624","OR","Beilstein",2014,26613,2662,"Oregon","04","H8OR04134","","Mike","Beilstein, Mike",NA,"PG","*","","","","6,863","2.21%",0
"7625","OR","Blumenauer",2008,2835,2836,"Oregon","03","H6OR03064","(I)","Earl","Blumenauer, Earl",NA,"D","121,176","86.75%","","","254,235","74.54%",0
"7626","OR","Blumenauer",2010,4018,4019,"Oregon","03","H6OR03064","(I)","Earl","Blumenauer, Earl",NA,"D","73,962","91.23%","","","193,104","70.02%",0
"7627","OR","Blumenauer",2012,35552,3556,"Oregon","03","H6OR03064","(I)","Earl ","Blumenauer, Earl ",NA,"D","84,628","98.87%","","","264,979","74.46%",0
"7628","OR","Blumenauer",2014,26403,2641,"Oregon","03","H6OR03064 ","(I)","Earl ","Blumenauer, Earl ",NA,"D","69,753","98.63%","","","211,748","72.33%",0
"7629","OR","Bonamici",2012,35322,3533,"Oregon","01","H2OR01133","(I)","Suzanne","Bonamici, Suzanne",NA,"D/WF","57,146","98.95%","","","197,845","59.60%",1
"7630","OR","Bonamici",2014,26111,2612,"Oregon","01","H2OR01133 ","(I)","Suzanne ","Bonamici, Suzanne ",NA,"D/WF*","50,903","98.83%","","","160,038","57.31%",1
"7631","OR","Bowerman",2012,35821,3583,"Oregon","05","H2OR05167","","Karen","Bowerman, Karen",NA,"R","16,174","32.39%","","","","",1
"7632","OR","Broadnax",2012,35621,3563,"Oregon","03","H2OR03097","","Woodrow","Broadnax, Woodrow",NA,"PG/PRO","*","","","","13,159","3.70%",0
"7633","OR","Brodhead",2010,4000,4001,"Oregon","01","H0OR01103","","Stephan Andrew","Brodhead, Stephan Andrew",NA,"R","1,213","2.32%","","","","",0
"7634","OR","Brown",2014,26671,2668,"Oregon","05","H4OR05254 ","","Anita","Brown, Anita",NA,"D","8,106","16.02%","","","","",1
"7635","OR","Brownlow",2008,2887,2888,"Oregon","S","S4OR00149","","David","Brownlow, David",NA,"CON","","","","","92,565","5.24%",0
"7636","OR","Bruun",2010,4055,4056,"Oregon","05","H0OR05054","","Scott","Bruun, Scott",NA,"REP/IP*","37,778","62.31%","","","130,313","45.96%",0
"7637","OR","Bruun",2010,4061,4062,"Oregon","05","H0OR05054","","Scott","Bruun, Scott",NA,"IP*","237","49.27%","","","","",0
"7638","OR","Bryk",2014,44782,359,"Oregon","S","S4OR00214","","William ","Bryk, William ",NA,"D","11,330","8.42%","","","","",0
"7639","OR","Buchal",2014,26432,2644,"Oregon","03","H4OR03101","","James","Buchal, James",NA,"R/CON*/IP*","15,083","97.81%","","","57,424","19.61%",0
"7640","OR","Callahan ",2014,44842,365,"Oregon","S","S4OR00172 ","","Mark","Callahan, Mark ",NA,"R","18,220","6.76%","","","","",0
"7641","OR","Chappell",2008,2819,2820,"Oregon","01","H8OR01148","","Claude William, IV","Chappell, Claude William, IV",NA,"R","12,525","29.12%","","","","",0
"7642","OR","Chester",2014,26621,2663,"Oregon","04","H4OR04109","","David L.","Chester, David L.",NA,"LIB","*","","","","4,676","1.51%",0
"7643","OR","Christofferson",2014,26302,2631,"Oregon","02","H4OR02178 ","","Aelea ","Christofferson, Aelea ",NA,"D","24,407","61.77%","","","73,785","25.67%",1
"7644","OR","Cline",2012,35631,3564,"Oregon","03","H2OR03113","","Michael","Cline, Michael",NA,"LIB","*","","","","6,640","1.87%",0
"7645","OR","Conger",2014,44832,364,"Oregon","S","S4OR00180 ","","Jason","Conger, Jason",NA,"R","101,401","37.63%","","","","",0
"7646","OR","Cornilles",2010,3997,3998,"Oregon","01","H0OR01095","","Rob","Cornilles, Rob",NA,"R","21,441","41.07%","","","122,858","41.94%",0
"7647","OR","Crawley",2014,44862,367,"Oregon","S","S4OR00206 ","","Timothy I.","Crawley, Timothy I.",NA,"R","6,566","2.44%","","","","",0
"7648","OR","Cronk",2010,4083,4084,"Oregon","S","S0OR00303 ","","Bruce","Cronk, Bruce",NA,"WF","","","","","18,940","1.31%",0
"7649","OR","DeFazio",2008,2846,2847,"Oregon","04","H6OR04047","(I)","Peter A.","DeFazio, Peter A.",NA,"D","119,366","99.21%","","","275,143","82.34%",0
"7650","OR","DeFazio",2008,2852,2853,"Oregon","04","H6OR04047","(I)","Peter A.","DeFazio, Peter A.",NA,"W(R)","906","27.87%","","","","",0
"7651","OR","DeFazio",2010,4036,4037,"Oregon","04","H6OR04047","(I)","Peter A.","DeFazio, Peter A.",NA,"DEM/PRO/WF","74,568","97.80%","","","162,416","54.49%",0
"7652","OR","DeFazio",2010,4046,4047,"Oregon","04","H6OR04047","(I)","Peter A.","DeFazio, Peter A.",NA,"IP*","288","38.92%","","","","",0
"7653","OR","DeFazio",2012,3567,3568,"Oregon","04","H6OR04047","(I)","Peter A.","DeFazio, Peter A.",NA,"D/PRO/WF","69,864","89.87%","","","212,866","59.11%",0
"7654","OR","DeFazio",2014,2654,2655,"Oregon","04","H6OR04047","(I)","Peter A.","DeFazio, Peter A.",NA,"D/PRO/WF*","57,970","98.28%","","","181,624","58.55%",0
"7655","OR","Delphine",2010,4084,4085,"Oregon","S","S0OR00220","","Marc","Delphine, Marc",NA,"LIB","*","","","","16,028","1.11%",0
"7656","OR","Dinkel",2010,4076,4077,"Oregon","S","S0OR00246","","G. Shane","Dinkel, G. Shane",NA,"R","36,760","13.88%","","","","",0
"7657","OR","Durbin",2014,26352,2636,"Oregon","02","H4OR02202","","Sharon L.","Durbin, Sharon L.",NA,"LIB","*","","","","10,491","3.65%",0
"7658","OR","Ekstrom",2012,35401,3541,"Oregon","01","H2OR01232","","Bob","Ekstrom, Bob",NA,"CON","*","","","","8,918","2.69%",0
"7659","OR","Erickson",2008,2863,2864,"Oregon","05","H6OR05119","","Mike","Erickson, Mike",NA,"R","37,217","47.94%","","","128,297","38.33%",0
"7660","OR","Foster",2008,2859,2860,"Oregon","05","H8OR05123","","Andrew","Foster, Andrew",NA,"D","6,104","6.32%","","","","",0
"7661","OR","Foster",2014,26193,2620,"Oregon","01","H2OR01224","","James","Foster, James",NA,"LIB","*","","","","11,213","4.02%",0
"7662","OR","Germond",2008,2849,2850,"Oregon","04","H8OR04126","","Jaynee","Germond, Jaynee",NA,"CON","","","","","43,133","12.91%",0
"7663","OR","Germond",2010,4040,4041,"Oregon","04","H8OR04126","","Jaynee","Germond, Jaynee",NA,"R","12,495","20.02%","","","","",1
"7664","OR","Goberman",2008,2879,2880,"Oregon","S","S4OR00065","","Pavel","Goberman, Pavel",NA,"D","12,056","2.19%","","","","",0
"7665","OR","Goberman",2010,4071,4072,"Oregon","S","S4OR00065","","Pavel","Goberman, Pavel",NA,"D","9,985","2.68%","","","","",0
"7666","OR","Goberman",2014,44791,360,"Oregon","S","S4OR00065 ","","Pavel ","Goberman, Pavel ",NA,"D","8,436","8.32%","","","","",0
"7667","OR","Green",2012,35582,3559,"Oregon","03","H2OR03105 ","","Ronald ","Green, Ronald ",NA,"R","14,844","63.15%","","","70,325","19.76%",0
"7668","OR","Hake",2008,2832,2833,"Oregon","02","H8OR02112","","Richard D.","Hake, Richard D.",NA,"CON","","","","","5,817","1.71%",0
"7669","OR","Haugen",2008,2818,2819,"Oregon","01","H8OR01171","","Joel","Haugen, Joel  #",NA,"R/IP#","29,658","68.95%","","","58,279","17.54%",0
"7670","OR","Henry",2008,2817,2818,"Oregon","01","H8OR01205","","Chris","Henry, Chris",NA,"PG","n/a","","","","7,128","2.15%",0
"7671","OR","Henry",2010,4004,4005,"Oregon","01","H8OR01205","","Chris ","Henry, Chris ",NA,"PG/PRO","*","","","","2,955","1.01%",0
"7672","OR","Hobbs",2008,2811,2812,"Oregon","01","H8OR01163","","Will","Hobbs, Will",NA,"D","19,659","16.75%","","","","",0
"7673","OR","Hooker",2010,4070,4071,"Oregon","S","S0OR00253","","Loren","Hooker, Loren",NA,"D","25,152","6.75%","","","","",0
"7674","OR","Huffman",2010,4074,4075,"Oregon","S","S0OR00220","","Jim","Huffman, Jim",NA,"R","110,450","41.70%","","","566,199","39.25%",0
"7675","OR","Huntting",2012,35742,3575,"Oregon","04","H2OR04079","","Chuck","Huntting, Chuck",NA,"LIB","*","","","","6,205","1.72%",0
"7676","OR","Keller",2010,3998,3999,"Oregon","01","H0OR00014","","Douglas Fitzgerald","Keller, Douglas Fitzgerald",NA,"R","14,785","28.32%","","","","",0
"7677","OR","Kuzmanich",2010,3999,4000,"Oregon","01","H0OR01111","","John","Kuzmanich, John",NA,"R","14,464","27.71%","","","","",0
"7678","OR","LaMunyon",2010,4003,4004,"Oregon","01","H0OR01137","","Don","LaMunyon, Don",NA,"CON","*","","","","3,855","1.32%",0
"7679","OR","Langan",2014,26473,2648,"Oregon","03","H4OR03127","","Jeffrey J.","Langan, Jeffrey J.",NA,"LIB","*","","","","6,381","2.18%",0
"7680","OR","Later",2010,4075,4076,"Oregon","S","S0OR00261","","Loren","Later, Loren",NA,"R","39,753","15.01%","","","","",0
"7681","OR","Lawrence",2010,4025,4026,"Oregon","03","H0OR03117","","Jeff","Lawrence, Jeff",NA,"LIB/IP*","*","","","","8,380","3.04%",0
